desertionNo,happenDt,happenPlace,upKindNm,kindNm,colorCd,age,weight,processState,sexCd,neuterYn,specialMark,careNm,careTel,careAddr,rfidCd,noticeSdt,noticeEdt,popfile1,popfile2
411315202600566,20260812,"서울 강서구 공항대로39길 59 (등촌동, 등촌4단지주공영구임대아파트)",개,푸들,갈색,2022(년생),4.3(Kg),종료(반환),M,Y,온순. 얌전. 빨간 하네스. 코 갈색. 꼬리 단미 됨. 털 상태 양호. 칩 있음.  양 귀 외이염.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37 (남면) 한국동물구조관리협회,410100004127354,20260812,20260824,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/20260812170846.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/20260812170861.jpg
441398202600328,20260812,경기 구리시 사노동 일대,개,믹스견,흰색,2021(년생),27(Kg),보호중,M,N, 리트리버 믹스 추정. 온순. 활발. 꼬리 단미 안됨.,구리시 반려돌봄센터,031-566-0059,경기도 구리시 동구릉로136번길 57 (인창동) 2층,,20260811,20260811,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608122108728.jpeg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608122108748.jpeg
413581202600470,20260812,서구 풍암동,고양이,코리안 숏헤어,평행·전체·부분줄무늬,2026(년생),0.59(Kg),보호중,F,N,"26-7345 탈수,마름",광주광역동물보호센터,062-613-6770,전남광주통합특별시 북구 본촌마을길 25-1 (본촌동) 광주동물보호센터,,20260811,20260811,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/20260812170838.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/20260812170847.jpg
413582202600541,20260812,북구 삼각동,고양이,코리안 숏헤어,레몬색&흰색,2026(60일미만)(년생),0.29(Kg),보호중,M,N,26-7344 생후4주,광주광역동물보호센터,062-613-6770,전남광주통합특별시 북구 본촌마을길 25-1 (본촌동) 광주동물보호센터,,20260811,20260811,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608121508375.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608121508433.jpg
426326202600317,20260811,천해로28번길 6,고양이,코리안 숏헤어,평행·전체·부분줄무늬,2026(60일미만)(년생),0.4(Kg),보호중,Q,N,"경계심이강함,영양상태부족,벼룩도포,서구2-105",부산동물보호센터,051-832-7119,부산광역시 강서구 맥도강변길 752-15 (대저2동) ,,20260824,20260903,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608240108999.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/20260824010865.jpg
426326202600316,20260811,원양로 146 뒤 공터,고양이,코리안 숏헤어,검은색흰색황토색조합,2026(60일미만)(년생),0.2(Kg),보호중,Q,N,"4두동시입소,젖먹이,인공수유,어미없이버려짐,서구2-104",부산동물보호센터,051-832-7119,부산광역시 강서구 맥도강변길 752-15 (대저2동) ,,20260824,20260903,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608240108935.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608240108996.jpg
426326202600315,20260811,원양로 146 뒤 공터,고양이,코리안 숏헤어,평행·전체·부분줄무늬,2026(60일미만)(년생),0.2(Kg),보호중,Q,N,"4두동시입소,젖먹이,인공수유,어미없이버려짐,서구2-103",부산동물보호센터,051-832-7119,부산광역시 강서구 맥도강변길 752-15 (대저2동) ,,20260824,20260903,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608240108464.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608240108671.jpg
426326202600314,20260811,원양로 146 뒤 공터,고양이,코리안 숏헤어,흰색/검은색 얼룩무늬,2026(60일미만)(년생),0.2(Kg),보호중,Q,N,"4두동시입소,젖먹이,인공수유,어미없이버려짐,서구2-102",부산동물보호센터,051-832-7119,부산광역시 강서구 맥도강변길 752-15 (대저2동) ,,20260824,20260903,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608240108131.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608240108136.jpg
426326202600313,20260811,원양로 146 뒤 공터,고양이,코리안 숏헤어,흰색/검은색 얼룩무늬,2026(60일미만)(년생),0.2(Kg),보호중,Q,N,"4두동시입소,젖먹이,인공수유,어미없이버려짐,서구2-101",부산동물보호센터,051-832-7119,부산광역시 강서구 맥도강변길 752-15 (대저2동) ,,20260824,20260903,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608240108138.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608240108371.jpg
441559202601012,20260811,경기 양주시 부흥로 1533 (남방동),고양이,코리안 숏헤어,기타(갈/검/흰),2026(년생),1(Kg),보호중,F,U,온순. 호기심 많음. 눈곱. 콧물. 송곳니 부러짐. ,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37 (남면) ,,20260820,20260831,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608121708638.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608121708653.jpg
441559202601018,20260811,경기 양주시 광적면 덕도리 621-5 인근,고양이,코리안 숏헤어,기타(갈/흰),2026(60일미만)(년생),0.32(Kg),보호중,M,N,눈곱. 콧물. 온순. 얌전. 털 상태 양호.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37 (남면) ,,20260819,20260831,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/20260812170829.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/20260812170843[1].jpg
441559202601017,20260811,경기 양주시 광적면 덕도리 621-5 인근,고양이,코리안 숏헤어,기타(검줄/갈/흰),2026(60일미만)(년생),0.27(Kg),보호중,F,U,눈곱. 콧물. 온순. 얌전. 털 상태 양호.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37 (남면) ,,20260819,20260831,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608121708624.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608121708641.jpg
441559202601016,20260811,경기 양주시 광적면 덕도리 621-5 인근,고양이,코리안 숏헤어,기타(검줄/갈/흰),2026(60일미만)(년생),0.25(Kg),보호중,F,U,꼬리 끝 꺾임. 온순. 얌전. 눈곱. 콧물. 털 상태 양호.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37 (남면) ,,20260819,20260831,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608121708793[1].jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608121708807[1].jpg
441559202601015,20260811,경기 양주시 광적면 덕도리 621-5 인근,고양이,코리안 숏헤어,기타(갈/검/흰),2026(60일미만)(년생),0.28(Kg),보호중,F,U,눈곱. 콧물. 온순. 얌전. 털 상태 양호.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37 (남면) ,,20260819,20260831,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608121708104.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608121708115.jpg
441559202601014,20260811,경기 양주시 광적면 덕도리 621-5 인근,고양이,코리안 숏헤어,기타(갈/검/흰),2026(60일미만)(년생),0.24(Kg),보호중,F,U,눈곱으로 우안 못뜸. 콧물. 온순. 얌전. 털 상태 양호.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37 (남면) ,,20260819,20260831,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608121708657[1].jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608121708680.jpg
441559202601013,20260811,경기 양주시 광적면 덕도리 621-5 인근,고양이,코리안 숏헤어,기타(갈/흰),2026(60일미만)(년생),0.29(Kg),보호중,M,N,눈곱으로 눈 못뜸. 콧물. 온순. 얌전. 털 상태 양호.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37 (남면) ,,20260819,20260831,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608121708529.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608121708542.jpg
441559202601011,20260811,경기 양주시 백석읍 기산리 85-2 인근,개,믹스견,흰색,2026(년생),1.8(Kg),보호중,F,U,온순. 얌전. 코 검정. 배 검정/핑크 반반. 꼬리 단미 안됨. 털 상태 양호.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37 (남면) ,,20260819,20260831,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608121708281.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608121708293.jpg
441559202601010,20260811,경기 양주시 백석읍 기산리 85-2 인근,개,믹스견,흰색,2026(년생),1.6(Kg),보호중,F,U,온순. 얌전. 코 검정. 배 연한 검정. 꼬리 단미 안됨. 털 상태 양호.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37 (남면) ,,20260819,20260831,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608121708346.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608121708361.jpg
441559202601009,20260811,경기 양주시 백석읍 기산리 85-2 인근,개,믹스견,흰색,2026(년생),1.3(Kg),보호중,F,U,온순. 얌전. 코 검정. 배 진한 검정. 꼬리 단미 안됨. 털 상태 양호.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37 (남면) ,,20260819,20260831,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/20260812170803.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/20260812170825.jpg
442420202600447,20260811,주문진 장덕성황길,개,믹스견,갈색,2025(년생),10(Kg),보호중,M,N,피부병 심함,강릉시 동물사랑센터,033-641-7515,강원도 강릉시 성산면 내맬길 172  ,,20260818,20260828,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608181608779.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608181608413.jpg
426329202600598,20260811,부산진구 가야 에댄어린이 병원 부근,개,푸들,갈색,2025(년생),2(Kg),보호중,M,N,허약,동물보호관리협회,051-971-6208,부산광역시 강서구 가락대로1283번길 25-2 (봉림동) ,,20260818,20260828,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608140908468.png,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608140908291.png
445476202600260,20260811,전북 임실구 오수면 오수2길 패미리 아파트 3/401,개,믹스견,검정색,2016(년생),5(Kg),보호중,M,Y,사람은 잘따르며 온순한 편이다(구조 당시 파랑 녹끈 목줄과 인형이 있었음) 눈쪽에 백내장 있어 보임,임실유기동물보호센터,063-642-5550,"전라북도 임실군 오수면 춘향로 1554-95  펫추모공원 입구, 유기동물보호센터",,20260814,20260831,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608121008407.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608121008826.jpg
431371202600453,20260811,호계로 390-20,고양이,코리안 숏헤어,레몬색&흰색,2026(60일미만)(년생),0.3(Kg),보호중,Q,N,이상 없음,울산유기동물입양센터,010-9768-0131,울산광역시 중구 젊음의거리 31 (성남동) 2~3층,,20260814,20260824,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608131708882.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608131708956.jpg
431371202600450,20260811,서부구장 근처,고양이,코리안 숏헤어,검은색흰색황토색조합,2026(60일미만)(년생),0.4(Kg),보호중,Q,N,이상 없음,울산유기동물입양센터,010-9768-0131,울산광역시 중구 젊음의거리 31 (성남동) 2~3층,,20260814,20260824,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608111908289.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608111908217.jpg
431371202600449,20260811,서부구장 근처,고양이,코리안 숏헤어,검은색흰색황토색조합,2026(60일미만)(년생),0.4(Kg),보호중,Q,N,이상 없음,울산유기동물입양센터,010-9768-0131,울산광역시 중구 젊음의거리 31 (성남동) 2~3층,,20260814,20260824,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608111908445.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608111908390.jpg
431371202600448,20260811,서부구장 근처,고양이,코리안 숏헤어,흰색/검은색 얼룩무늬,2026(60일미만)(년생),0.4(Kg),보호중,Q,N,이상 없음,울산유기동물입양센터,010-9768-0131,울산광역시 중구 젊음의거리 31 (성남동) 2~3층,,20260814,20260824,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608111908609.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608111908513.jpg
431371202600447,20260811,서부구장 근처,고양이,코리안 숏헤어,평행·전체·부분줄무늬,2026(60일미만)(년생),0.4(Kg),보호중,Q,N,이상 없음,울산유기동물입양센터,010-9768-0131,울산광역시 중구 젊음의거리 31 (성남동) 2~3층,,20260814,20260824,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608111908814.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608111908773.jpg
431371202600446,20260811,서부동,고양이,코리안 숏헤어,검은색흰색황토색조합,2026(60일미만)(년생),0.3(Kg),보호중,Q,U,"고막 상처(출혈), 목 부근 신경 이상(고개 못 가눔) 등 상태 매우 심각",울산유기동물입양센터,010-9768-0131,울산광역시 중구 젊음의거리 31 (성남동) 2~3층,,20260814,20260824,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608111908655.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608111908596.jpg
431373202601320,20260811,내와2길,개,푸들,갈색,2025(년생),7.5(Kg),보호중,M,U,사람좋아함 털이길어서 얼굴이잘안보임,울산유기동물보호센터,052-238-6113,울산광역시 울주군 온양읍 발리 1144,,20260813,20260824,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608131208397.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/20260813120848.jpg
428353202600765,20260811,간석동 37-213,개,포메라니안,하얀바탕에 한가지색 또는 두가지색의 명확한 반점,2023(년생),6.81(Kg),종료(입양),M,Y,털 엉킴이 심함,세우리동물병원,032-463-9066,인천광역시 남동구 백범로 260 (간석동) ,,20260813,20260824,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608211208882.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608211208405.jpg
426339202600334,20260811,사상로310번길 75-5,고양이,코리안 숏헤어,검은색흰색황토색조합,2026(60일미만)(년생),0.45(Kg),보호중,Q,U,"안질환,콧물,영양상태부족,기력없음",부산동물보호센터,051-832-7119,부산광역시 강서구 맥도강변길 752-15 (대저2동) ,,20260813,20260824,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608131508301.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608131508400[1].jpg
